,Date,Artist,BB Pos,Peak BB Pos,Last BB Pos,New
6414,2016-03-24,Bryson Tiller,15,10,15,False
6415,2016-03-24,2 Chainz,16,16,0,True
6416,2016-03-24,Lukas Graham,17,17,22,False
6417,2016-03-24,Fetty Wap,18,3,16,False
6418,2016-03-24,Charlie Puth,19,10,19,False
6419,2016-03-24,Kevin Gates,20,5,18,False
6420,2016-03-24,Chris Stapleton,21,2,17,False
6421,2016-03-24,Kelly Clarkson,22,5,8,False
6422,2016-03-24,Chris Brown,23,1,20,False
6423,2016-03-24,G-Eazy,24,8,21,False
6424,2016-03-24,DNCE,25,25,28,False
6425,2016-03-24,Ellie Goulding,26,7,24,False
6426,2016-03-24,Shawn Mendes,27,2,23,False
6427,2016-03-24,Granger Smith,28,28,0,False
6428,2016-03-24,Mike Posner,29,29,34,False
6429,2016-03-24,Beyonce,30,6,38,False
6430,2016-03-24,Thomas Rhett,31,7,31,False
6431,2016-03-24,Ariana Grande,32,1,56,False
6432,2016-03-24,Blake Shelton,33,1,87,False
6433,2016-03-24,Coldplay,34,4,25,False
6434,2016-03-24,Sam Hunt,35,5,33,False
6435,2016-03-24,J. Cole,36,2,35,False
6436,2016-03-24,Ed Sheeran,37,1,36,False
6437,2016-03-24,The Chainsmokers,38,36,49,False
6438,2016-03-24,Rachel Platten,39,12,39,False
6439,2016-03-24,Luke Bryan,40,1,41,False
6440,2016-03-24,Maroon 5,41,1,42,False
6441,2016-03-24,Alessia Cara,42,15,46,False
6442,2016-03-24,newsboys,43,43,0,True
6443,2016-03-24,One Direction,44,2,37,False
6444,2016-03-24,Ray LaMontagne,45,45,0,True
6445,2016-03-24,Jeremih,46,30,48,False
6446,2016-03-24,Elle King,47,14,60,False
6447,2016-03-24,Carrie Underwood,48,3,45,False
6448,2016-03-24,Zac Brown Band,49,1,70,False
6449,2016-03-24,David Bowie,50,1,26,False
6450,2016-03-24,Panic! At The Disco,51,3,51,False
6451,2016-03-24,Yo Gotti,52,10,40,False
6452,2016-03-24,Michael Jackson,53,25,43,False
6453,2016-03-24,Florida Georgia Line,54,1,63,False
6454,2016-03-24,Cole Swindell,55,41,68,False
6455,2016-03-24,Fall Out Boy,56,2,62,False
6456,2016-03-24,Ty Dolla $ign,57,36,61,False
6457,2016-03-24,Demi Lovato,58,3,47,False
6458,2016-03-24,Sia,59,5,50,False
6459,2016-03-24,Bebe Rexha,60,56,67,False
6460,2016-03-24,Ninja Sex Party,61,61,0,True
6461,2016-03-24,Eminem,62,11,54,False
6462,2016-03-24,Troye Sivan,63,11,69,False
6463,2016-03-24,Metallica,64,43,65,False
6464,2016-03-24,Tim McGraw,65,10,77,False
6465,2016-03-24,Bruno Mars,66,10,64,False
6466,2016-03-24,Loretta Lynn,67,67,0,True
6467,2016-03-24,Disturbed,68,5,71,False
6468,2016-03-24,James Bay,69,38,66,False
6469,2016-03-24,Brett Eldredge,70,9,72,False
6470,2016-03-24,Daya,71,51,75,False
6471,2016-03-24,Kanye West,72,12,93,False
6472,2016-03-24,Katy Perry,73,6,74,False
6473,2016-03-24,DJ Snake,74,38,76,False
6474,2016-03-24,Nicki Minaj,75,2,59,False
6475,2016-03-24,The 1975,76,5,5,False
6476,2016-03-24,Fifth Harmony,77,12,44,False
6477,2016-03-24,Jason Derulo,78,4,55,False
6478,2016-03-24,Maren Morris,79,73,80,False
6479,2016-03-24,Old Dominion,80,29,57,False
6480,2016-03-24,Young Thug,81,36,73,False
6481,2016-03-24,Eagles,82,10,78,False
6482,2016-03-24,Halsey,83,4,82,False
6483,2016-03-24,Wiz Khalifa,84,2,79,False
6484,2016-03-24,X Ambassadors,85,21,91,False
6485,2016-03-24,Sam Smith,86,1,53,False
6486,2016-03-24,Zara Larsson,87,87,97,False
6487,2016-03-24,Imagine Dragons,88,2,90,False
6488,2016-03-24,Tory Lanez,89,45,84,False
6489,2016-03-24,Macklemore & Ryan Lewis,90,14,14,False
6490,2016-03-24,Green Day,91,91,0,True
6491,2016-03-24,Chris Young,92,13,88,False
6492,2016-03-24,Travis Scott,93,6,81,False
6493,2016-03-24,John Legend,94,15,0,False
6494,2016-03-24,Shakira,95,35,0,False
6495,2016-03-24,Dierks Bentley,96,35,99,False
6496,2016-03-24,Bonnie Raitt,97,32,32,False
6497,2016-03-24,Eric Church,98,8,94,False
6498,2016-03-24,Post Malone,99,38,92,False
6499,2016-03-24,Miike Snow,100,100,0,True
6500,2016-03-31,Justin Bieber,1,1,2,False
6501,2016-03-31,Rihanna,2,2,4,False
6502,2016-03-31,Adele,3,1,3,False
6503,2016-03-31,Drake,4,1,5,False
6504,2016-03-31,twenty one pilots,5,2,6,False
6505,2016-03-31,Zayn,6,6,8,False
6506,2016-03-31,The Weeknd,7,1,7,False
6507,2016-03-31,Taylor Swift,8,1,12,False
6508,2016-03-31,Ariana Grande,9,1,32,False
6509,2016-03-31,Meghan Trainor,10,1,9,False
6510,2016-03-31,Kendrick Lamar,11,1,1,False
6511,2016-03-31,Future,12,1,11,False
6512,2016-03-31,Selena Gomez,13,2,10,False
6513,2016-03-31,Joey + Rory,14,13,13,False
6514,2016-03-31,Flo Rida,15,11,14,False
6515,2016-03-31,Bryson Tiller,16,10,15,False
6516,2016-03-31,Lukas Graham,17,17,17,False
6517,2016-03-31,Kevin Gates,18,5,20,False
6518,2016-03-31,Charlie Puth,19,10,19,False
6519,2016-03-31,Fetty Wap,20,3,18,False
6520,2016-03-31,Chris Stapleton,21,2,21,False
6521,2016-03-31,G-Eazy,22,8,24,False
6522,2016-03-31,DNCE,23,23,25,False
6523,2016-03-31,Killswitch Engage,24,24,0,True
6524,2016-03-31,Mike Posner,25,25,29,False
6525,2016-03-31,Chris Brown,26,1,23,False
6526,2016-03-31,Thomas Rhett,27,7,31,False
6527,2016-03-31,Randy Houser,28,28,0,False
6528,2016-03-31,Coldplay,29,4,34,False
6529,2016-03-31,Blake Shelton,30,1,33,False
6530,2016-03-31,Shawn Mendes,31,2,27,False
6531,2016-03-31,Bethel Music,32,32,0,False
6532,2016-03-31,Ellie Goulding,33,7,26,False
6533,2016-03-31,Luke Bryan,34,1,40,False
6534,2016-03-31,3 Doors Down,35,35,0,True
6535,2016-03-31,Troye Sivan,36,11,63,False
6536,2016-03-31,Sam Hunt,37,5,35,False
6537,2016-03-31,J. Cole,38,2,36,False
6538,2016-03-31,Beyonce,39,6,30,False
6539,2016-03-31,The Chainsmokers,40,36,38,False
6540,2016-03-31,Flatbush Zombies,41,41,0,True
6541,2016-03-31,Alessia Cara,42,15,42,False
6542,2016-03-31,One Direction,43,2,44,False
6543,2016-03-31,Jeremih,44,30,46,False
6544,2016-03-31,Maroon 5,45,1,41,False
6545,2016-03-31,Ed Sheeran,46,1,37,False
6546,2016-03-31,Rachel Platten,47,12,39,False
6547,2016-03-31,Panic! At The Disco,48,3,51,False
6548,2016-03-31,Disturbed,49,5,68,False
6549,2016-03-31,Fall Out Boy,50,2,56,False
6550,2016-03-31,Florida Georgia Line,51,1,54,False
6551,2016-03-31,Michael Jackson,52,25,53,False
6552,2016-03-31,Sia,53,5,59,False
6553,2016-03-31,Carrie Underwood,54,3,48,False
6554,2016-03-31,Ty Dolla $ign,55,36,57,False
6555,2016-03-31,Cole Swindell,56,41,55,False
6556,2016-03-31,Bebe Rexha,57,56,60,False
6557,2016-03-31,Nicki Minaj,58,2,75,False
6558,2016-03-31,Eminem,59,11,62,False
6559,2016-03-31,Metallica,60,43,64,False
6560,2016-03-31,Yo Gotti,61,10,52,False
6561,2016-03-31,Elle King,62,14,47,False
6562,2016-03-31,James Bay,63,38,69,False
6563,2016-03-31,Kelly Clarkson,64,5,22,False
6564,2016-03-31,Zac Brown Band,65,1,49,False
6565,2016-03-31,DJ Snake,66,38,74,False
6566,2016-03-31,Tim McGraw,67,10,65,False
6567,2016-03-31,David Bowie,68,1,50,False
6568,2016-03-31,Brett Eldredge,69,9,70,False
6569,2016-03-31,Fifth Harmony,70,12,77,False
6570,2016-03-31,Halsey,71,4,83,False
6571,2016-03-31,Bruno Mars,72,10,66,False
6572,2016-03-31,Katy Perry,73,6,73,False
6573,2016-03-31,Daya,74,51,71,False
6574,2016-03-31,Old Dominion,75,29,80,False
6575,2016-03-31,Brian Fallon,76,76,0,True
6576,2016-03-31,Wiz Khalifa,77,2,84,False
6577,2016-03-31,Maren Morris,78,73,79,False
6578,2016-03-31,Jason Derulo,79,4,78,False
6579,2016-03-31,2 Chainz,80,16,16,False
6580,2016-03-31,Kanye West,81,12,72,False
6581,2016-03-31,Young Thug,82,36,81,False
6582,2016-03-31,Demi Lovato,83,3,58,False
6583,2016-03-31,Eagles,84,10,82,False
6584,2016-03-31,Zara Larsson,85,85,87,False
6585,2016-03-31,Shakira,86,35,95,False
6586,2016-03-31,X Ambassadors,87,21,85,False
6587,2016-03-31,Granger Smith,88,28,28,False
6588,2016-03-31,Gwen Stefani,89,53,0,False
6589,2016-03-31,Chris Young,90,13,92,False
6590,2016-03-31,Dierks Bentley,91,35,96,False
6591,2016-03-31,Desiigner,92,92,0,True
6592,2016-03-31,Eric Church,93,8,98,False
6593,2016-03-31,Tory Lanez,94,45,89,False
6594,2016-03-31,Sam Smith,95,1,86,False
6595,2016-03-31,Green Day,96,91,91,False
6596,2016-03-31,Jeff Buckley,97,97,0,True
6597,2016-03-31,The 1975,98,5,76,False
6598,2016-03-31,Lauren Daigle,99,78,0,False
6599,2016-03-31,Diplo,100,78,0,False
6600,2016-04-07,Justin Bieber,1,1,1,False
6601,2016-04-07,Rihanna,2,2,2,False
6602,2016-04-07,Adele,3,1,3,False
6603,2016-04-07,Gwen Stefani,4,4,89,False
6604,2016-04-07,Drake,5,1,4,False
6605,2016-04-07,Meghan Trainor,6,1,10,False
6606,2016-04-07,twenty one pilots,7,2,5,False
6607,2016-04-07,Ariana Grande,8,1,9,False
6608,2016-04-07,The Weeknd,9,1,7,False
6609,2016-04-07,Zayn,10,6,6,False
6610,2016-04-07,Taylor Swift,11,1,8,False
6611,2016-04-07,Jordan Smith,12,6,0,False
6612,2016-04-07,Selena Gomez,13,2,13,False
6613,2016-04-07,Lukas Graham,14,14,17,False
6614,2016-04-07,Future,15,1,12,False
6615,2016-04-07,Flo Rida,16,11,15,False
6616,2016-04-07,Bryson Tiller,17,10,16,False
6617,2016-04-07,Kevin Gates,18,5,18,False
6618,2016-04-07,Fetty Wap,19,3,20,False
6619,2016-04-07,Charlie Puth,20,10,19,False
6620,2016-04-07,Chris Stapleton,21,2,21,False
6621,2016-04-07,DNCE,22,22,23,False
6622,2016-04-07,Kane Brown,23,23,0,False
6623,2016-04-07,Mike Posner,24,24,25,False
6624,2016-04-07,G-Eazy,25,8,22,False
6625,2016-04-07,Kendrick Lamar,26,1,11,False
6626,2016-04-07,Joey + Rory,27,13,14,False
6627,2016-04-07,Shawn Mendes,28,2,31,False
6628,2016-04-07,Thomas Rhett,29,7,27,False
6629,2016-04-07,Luke Bryan,30,1,34,False
6630,2016-04-07,Chris Brown,31,1,26,False
6631,2016-04-07,Jeremih,32,30,44,False
6632,2016-04-07,Sia,33,5,53,False
6633,2016-04-07,The Chainsmokers,34,34,40,False
6634,2016-04-07,J. Cole,35,2,38,False
6635,2016-04-07,Sam Hunt,36,5,37,False
6636,2016-04-07,Ellie Goulding,37,7,33,False
6637,2016-04-07,Maroon 5,38,1,45,False
6638,2016-04-07,Panic! At The Disco,39,3,48,False
6639,2016-04-07,Coldplay,40,4,29,False
6640,2016-04-07,Alessia Cara,41,15,42,False
6641,2016-04-07,Ed Sheeran,42,1,46,False
6642,2016-04-07,Blake Shelton,43,1,30,False
6643,2016-04-07,DJ Snake,44,38,66,False
6644,2016-04-07,GOT7,45,45,0,True
6645,2016-04-07,Eminem,46,11,59,False
6646,2016-04-07,Beyonce,47,6,39,False
6647,2016-04-07,Disturbed,48,5,49,False
6648,2016-04-07,Michael Jackson,49,25,52,False
6649,2016-04-07,Florida Georgia Line,50,1,51,False
6650,2016-04-07,One Direction,51,2,43,False
6651,2016-04-07,Bebe Rexha,52,52,57,False
6652,2016-04-07,Fifth Harmony,53,12,70,False
6653,2016-04-07,Rachel Platten,54,12,47,False
6654,2016-04-07,Tim McGraw,55,10,67,False
6655,2016-04-07,Fall Out Boy,56,2,50,False
6656,2016-04-07,Cole Swindell,57,41,56,False
6657,2016-04-07,Troye Sivan,58,11,36,False
6658,2016-04-07,Carrie Underwood,59,3,54,False
6659,2016-04-07,James Bay,60,38,63,False
6660,2016-04-07,Ty Dolla $ign,61,36,55,False
6661,2016-04-07,Iggy Pop,62,62,0,True
6662,2016-04-07,Metallica,63,43,60,False
6663,2016-04-07,Daya,64,51,74,False
6664,2016-04-07,Demi Lovato,65,3,83,False
6665,2016-04-07,Elle King,66,14,62,False
6666,2016-04-07,Brett Eldredge,67,9,69,False
6667,2016-04-07,Desiigner,68,68,92,False
6668,2016-04-07,Nicki Minaj,69,2,58,False
6669,2016-04-07,Yo Gotti,70,10,61,False
6670,2016-04-07,Iggy Azalea,71,2,0,False
6671,2016-04-07,Zac Brown Band,72,1,65,False
6672,2016-04-07,David Bowie,73,1,68,False
6673,2016-04-07,Katy Perry,74,6,73,False
6674,2016-04-07,Old Dominion,75,29,75,False
6675,2016-04-07,Bruno Mars,76,10,72,False
6676,2016-04-07,Zara Larsson,77,77,85,False
6677,2016-04-07,Kelly Clarkson,78,5,64,False
6678,2016-04-07,Jaheim,79,79,0,True
6679,2016-04-07,Kanye West,80,12,81,False
6680,2016-04-07,Maren Morris,81,73,78,False
6681,2016-04-07,Young Thug,82,36,82,False
6682,2016-04-07,Randy Houser,83,28,28,False
6683,2016-04-07,Jason Derulo,84,4,79,False
6684,2016-04-07,Wiz Khalifa,85,2,77,False
6685,2016-04-07,Chris Young,86,13,90,False
6686,2016-04-07,X Ambassadors,87,21,87,False
6687,2016-04-07,Halsey,88,4,71,False
6688,2016-04-07,Dierks Bentley,89,35,91,False
6689,2016-04-07,Tory Lanez,90,45,94,False
6690,2016-04-07,Lauren Daigle,91,78,99,False
6691,2016-04-07,Eric Church,92,8,93,False
6692,2016-04-07,Eagles,93,10,84,False
6693,2016-04-07,A Tribe Called Quest,94,94,0,True
6694,2016-04-07,Rascal Flatts,95,95,0,False
6695,2016-04-07,MNEK,96,96,0,True
6696,2016-04-07,Kidz Bop Kids,97,9,0,False
6697,2016-04-07,Ruth B,98,98,0,True
6698,2016-04-07,Miley Cyrus,99,25,0,False
6699,2016-04-07,Sam Smith,100,1,95,False
6700,2016-04-14,Zayn,1,1,10,False
6701,2016-04-14,Justin Bieber,2,1,1,False
6702,2016-04-14,Rihanna,3,2,2,False
6703,2016-04-14,Adele,4,1,3,False
6704,2016-04-14,twenty one pilots,5,2,7,False
6705,2016-04-14,Drake,6,1,5,False
6706,2016-04-14,Meghan Trainor,7,1,6,False
6707,2016-04-14,The Weeknd,8,1,9,False
6708,2016-04-14,Taylor Swift,9,1,11,False
6709,2016-04-14,Ariana Grande,10,1,8,False
6710,2016-04-14,Lukas Graham,11,11,14,False
6711,2016-04-14,K. Michelle,12,12,0,False
6712,2016-04-14,Selena Gomez,13,2,13,False
6713,2016-04-14,Young Thug,14,14,82,False
6714,2016-04-14,Future,15,1,15,False
6715,2016-04-14,Flo Rida,16,11,16,False
6716,2016-04-14,Kevin Gates,17,5,18,False
6717,2016-04-14,Bryson Tiller,18,10,17,False
6718,2016-04-14,Fetty Wap,19,3,19,False
6719,2016-04-14,Sia,20,5,33,False
6720,2016-04-14,DNCE,21,21,22,False
6721,2016-04-14,Fifth Harmony,22,12,53,False
6722,2016-04-14,Charlie Puth,23,10,20,False
6723,2016-04-14,G-Eazy,24,8,25,False
6724,2016-04-14,Mike Posner,25,24,24,False
6725,2016-04-14,Chris Stapleton,26,2,21,False
6726,2016-04-14,Panic! At The Disco,27,3,39,False
6727,2016-04-14,Shawn Mendes,28,2,28,False
6728,2016-04-14,Thomas Rhett,29,7,29,False
6729,2016-04-14,Beyonce,30,6,47,False
6730,2016-04-14,Asking Alexandria,31,31,0,True
6731,2016-04-14,The Chainsmokers,32,32,34,False
6732,2016-04-14,Jeremih,33,30,32,False
6733,2016-04-14,Chris Brown,34,1,31,False
6734,2016-04-14,Luke Bryan,35,1,30,False
6735,2016-04-14,Disturbed,36,5,48,False
6736,2016-04-14,Kendrick Lamar,37,1,26,False
6737,2016-04-14,Joey + Rory,38,13,27,False
6738,2016-04-14,Gwen Stefani,39,4,4,False
6739,2016-04-14,Sam Hunt,40,5,36,False
6740,2016-04-14,Joe Bonamassa,41,41,0,False
6741,2016-04-14,Blake Shelton,42,1,43,False
6742,2016-04-14,J. Cole,43,2,35,False
6743,2016-04-14,Ellie Goulding,44,7,37,False
6744,2016-04-14,Desiigner,45,45,68,False
6745,2016-04-14,Anthony Hamilton,46,46,0,True
6746,2016-04-14,Ed Sheeran,47,1,42,False
6747,2016-04-14,Fall Out Boy,48,2,56,False
6748,2016-04-14,One Direction,49,2,51,False
6749,2016-04-14,Ty Dolla $ign,50,36,61,False
6750,2016-04-14,Alessia Cara,51,15,41,False
6751,2016-04-14,Troye Sivan,52,11,58,False
6752,2016-04-14,James Bay,53,38,60,False
6753,2016-04-14,Maroon 5,54,1,38,False
6754,2016-04-14,Coldplay,55,4,40,False
6755,2016-04-14,Cole Swindell,56,41,57,False
6756,2016-04-14,Michael Jackson,57,25,49,False
6757,2016-04-14,Florida Georgia Line,58,1,50,False
6758,2016-04-14,Brett Eldredge,59,9,67,False
6759,2016-04-14,Amon Amarth,60,60,0,True
6760,2016-04-14,Bebe Rexha,61,52,52,False
6761,2016-04-14,Eminem,62,11,46,False
6762,2016-04-14,Tim McGraw,63,10,55,False
6763,2016-04-14,Zac Brown Band,64,1,72,False
6764,2016-04-14,Jordan Smith,65,6,12,False
6765,2016-04-14,Kanye West,66,12,80,False
6766,2016-04-14,DJ Snake,67,38,44,False
6767,2016-04-14,Rachel Platten,68,12,54,False
6768,2016-04-14,Yo Gotti,69,10,70,False
6769,2016-04-14,Carrie Underwood,70,3,59,False
6770,2016-04-14,Daya,71,51,64,False
6771,2016-04-14,Jason Derulo,72,4,84,False
6772,2016-04-14,Elle King,73,14,66,False
6773,2016-04-14,Metallica,74,43,63,False
6774,2016-04-14,Zara Larsson,75,75,77,False
6775,2016-04-14,Old Dominion,76,29,75,False
6776,2016-04-14,Nick Jonas,77,11,0,False
6777,2016-04-14,Halsey,78,4,88,False
6778,2016-04-14,Katy Perry,79,6,74,False
6779,2016-04-14,Wiz Khalifa,80,2,85,False
6780,2016-04-14,Bruno Mars,81,10,76,False
6781,2016-04-14,Kenny Chesney,82,2,0,False
6782,2016-04-14,Kelly Clarkson,83,5,78,False
6783,2016-04-14,Lauren Daigle,84,78,91,False
6784,2016-04-14,Dierks Bentley,85,35,89,False
6785,2016-04-14,Ruth B,86,86,98,False
6786,2016-04-14,Maren Morris,87,73,81,False
6787,2016-04-14,MNEK,88,88,96,False
6788,2016-04-14,2 Chainz,89,16,0,False
6789,2016-04-14,Nicki Minaj,90,2,69,False
6790,2016-04-14,Chris Young,91,13,86,False
6791,2016-04-14,Tory Lanez,92,45,90,False
6792,2016-04-14,Lee Brice,93,15,0,False
6793,2016-04-14,X Ambassadors,94,21,87,False
6794,2016-04-14,David Bowie,95,1,73,False
6795,2016-04-14,Shakira,96,35,0,False
6796,2016-04-14,Rascal Flatts,97,95,95,False
6797,2016-04-14,Sam Smith,98,1,100,False
6798,2016-04-14,Eric Church,99,8,92,False
6799,2016-04-14,Demi Lovato,100,3,65,False
6800,2016-04-21,Justin Bieber,1,1,2,False
6801,2016-04-21,Drake,2,1,6,False
6802,2016-04-21,Kanye West,3,3,66,False
6803,2016-04-21,Rihanna,4,2,3,False
6804,2016-04-21,Lukas Graham,5,5,11,False
6805,2016-04-21,Chris Stapleton,6,2,26,False
6806,2016-04-21,Adele,7,1,4,False
6807,2016-04-21,Zayn,8,1,1,False
6808,2016-04-21,twenty one pilots,9,2,5,False
6809,2016-04-21,Meghan Trainor,10,1,7,False
6810,2016-04-21,Taylor Swift,11,1,9,False
6811,2016-04-21,The Weeknd,12,1,8,False
6812,2016-04-21,Ariana Grande,13,1,10,False
6813,2016-04-21,Future,14,1,15,False
6814,2016-04-21,Weezer,15,15,0,False
6815,2016-04-21,Selena Gomez,16,2,13,False
6816,2016-04-21,TWENTY88,17,17,0,True
6817,2016-04-21,Flo Rida,18,11,16,False
6818,2016-04-21,Kevin Gates,19,5,17,False
6819,2016-04-21,Bryson Tiller,20,10,18,False
6820,2016-04-21,Mike Posner,21,21,25,False
6821,2016-04-21,Fetty Wap,22,3,19,False
6822,2016-04-21,G-Eazy,23,8,24,False
6823,2016-04-21,DNCE,24,21,21,False
6824,2016-04-21,Thomas Rhett,25,7,29,False
6825,2016-04-21,Desiigner,26,26,45,False
6826,2016-04-21,Luke Bryan,27,1,35,False
6827,2016-04-21,Fifth Harmony,28,12,22,False
6828,2016-04-21,Charlie Puth,29,10,23,False
6829,2016-04-21,Joey + Rory,30,13,38,False
6830,2016-04-21,Panic! At The Disco,31,3,27,False
6831,2016-04-21,Carrie Underwood,32,3,70,False
6832,2016-04-21,The Chainsmokers,33,32,32,False
6833,2016-04-21,Shawn Mendes,34,2,28,False
6834,2016-04-21,Sam Hunt,35,5,40,False
6835,2016-04-21,Blake Shelton,36,1,42,False
6836,2016-04-21,Tim McGraw,37,10,63,False
6837,2016-04-21,Jeremih,38,30,33,False
6838,2016-04-21,Sia,39,5,20,False
6839,2016-04-21,Disturbed,40,5,36,False
6840,2016-04-21,Young Thug,41,14,14,False
6841,2016-04-21,Chris Brown,42,1,34,False
6842,2016-04-21,One Direction,43,2,49,False
6843,2016-04-21,Kendrick Lamar,44,1,37,False
6844,2016-04-21,Jason Aldean,45,1,0,False
6845,2016-04-21,Merle Haggard,46,46,0,False
6846,2016-04-21,Beyonce,47,6,30,False
6847,2016-04-21,J. Cole,48,2,43,False
6848,2016-04-21,Cole Swindell,49,41,56,False
6849,2016-04-21,Ed Sheeran,50,1,47,False
6850,2016-04-21,Ellie Goulding,51,7,44,False
6851,2016-04-21,Gwen Stefani,52,4,39,False
6852,2016-04-21,Alessia Cara,53,15,51,False
6853,2016-04-21,Florida Georgia Line,54,1,58,False
6854,2016-04-21,Ty Dolla $ign,55,36,50,False
6855,2016-04-21,Jason Derulo,56,4,72,False
6856,2016-04-21,Nicki Minaj,57,2,90,False
6857,2016-04-21,Eric Church,58,8,99,False
6858,2016-04-21,Maroon 5,59,1,54,False
6859,2016-04-21,Demi Lovato,60,3,100,False
6860,2016-04-21,Coldplay,61,4,55,False
6861,2016-04-21,Bebe Rexha,62,52,61,False
6862,2016-04-21,Old Dominion,63,29,76,False
6863,2016-04-21,James Bay,64,38,53,False
6864,2016-04-21,Chris Young,65,13,91,False
6865,2016-04-21,DJ Snake,66,38,67,False
6866,2016-04-21,Brett Eldredge,67,9,59,False
6867,2016-04-21,Michael Jackson,68,25,57,False
6868,2016-04-21,Metallica,69,43,74,False
6869,2016-04-21,Elle King,70,14,73,False
6870,2016-04-21,Kelly Clarkson,71,5,83,False
6871,2016-04-21,Zac Brown Band,72,1,64,False
6872,2016-04-21,Keith Urban,73,55,0,False
6873,2016-04-21,Dierks Bentley,74,35,85,False
6874,2016-04-21,Rachel Platten,75,12,68,False
6875,2016-04-21,Troye Sivan,76,11,52,False
6876,2016-04-21,Fall Out Boy,77,2,48,False
6877,2016-04-21,Daya,78,51,71,False
6878,2016-04-21,Eminem,79,11,62,False
6879,2016-04-21,Explosions In The Sky,80,80,0,True
6880,2016-04-21,Kelsea Ballerini,81,52,0,False
6881,2016-04-21,K. Michelle,82,12,12,False
6882,2016-04-21,Yo Gotti,83,10,69,False
6883,2016-04-21,Katy Perry,84,6,79,False
6884,2016-04-21,The Used,85,85,0,True
6885,2016-04-21,Maren Morris,86,73,87,False
6886,2016-04-21,Zara Larsson,87,75,75,False
6887,2016-04-21,Bruno Mars,88,10,81,False
6888,2016-04-21,Cheap Trick,89,89,0,True
6889,2016-04-21,BABYMETAL,90,90,0,True
6890,2016-04-21,Ruth B,91,86,86,False
6891,2016-04-21,Nick Jonas,92,11,77,False
6892,2016-04-21,Tory Lanez,93,45,92,False
6893,2016-04-21,Wiz Khalifa,94,2,80,False
6894,2016-04-21,Black Stone Cherry,95,95,0,True
6895,2016-04-21,Halsey,96,4,78,False
6896,2016-04-21,Kenny Chesney,97,2,82,False
6897,2016-04-21,Lauren Daigle,98,78,84,False
6898,2016-04-21,Lee Brice,99,15,93,False
6899,2016-04-21,X Ambassadors,100,21,94,False
6900,2016-04-28,The Lumineers,1,1,0,False
6901,2016-04-28,Justin Bieber,2,1,1,False
6902,2016-04-28,Drake,3,1,2,False
6903,2016-04-28,Rihanna,4,2,4,False
6904,2016-04-28,Deftones,5,5,0,True
6905,2016-04-28,twenty one pilots,6,2,9,False
6906,2016-04-28,Taylor Swift,7,1,11,False
6907,2016-04-28,Meghan Trainor,8,1,10,False
6908,2016-04-28,Kanye West,9,3,3,False
6909,2016-04-28,Zayn,10,1,8,False
6910,2016-04-28,Adele,11,1,7,False
6911,2016-04-28,Lukas Graham,12,5,5,False
6912,2016-04-28,Chris Stapleton,13,2,6,False
6913,2016-04-28,The Weeknd,14,1,12,False
6914,2016-04-28,Future,15,1,14,False
6915,2016-04-28,Ariana Grande,16,1,13,False
6916,2016-04-28,Desiigner,17,17,26,False
6917,2016-04-28,Kevin Gates,18,5,19,False
6918,2016-04-28,Selena Gomez,19,2,16,False
6919,2016-04-28,Flo Rida,20,11,18,False
6920,2016-04-28,Mike Posner,21,21,21,False
6921,2016-04-28,Bryson Tiller,22,10,20,False
6922,2016-04-28,G-Eazy,23,8,23,False
6923,2016-04-28,DNCE,24,21,24,False
6924,2016-04-28,Fetty Wap,25,3,22,False
6925,2016-04-28,Fifth Harmony,26,12,28,False
6926,2016-04-28,Luke Bryan,27,1,27,False
6927,2016-04-28,Panic! At The Disco,28,3,31,False
6928,2016-04-28,Thomas Rhett,29,7,25,False
6929,2016-04-28,Charlie Puth,30,10,29,False
6930,2016-04-28,Carrie Underwood,31,3,32,False
6931,2016-04-28,The Chainsmokers,32,32,33,False
6932,2016-04-28,Shawn Mendes,33,2,34,False
6933,2016-04-28,Joey + Rory,34,13,30,False
6934,2016-04-28,Jeremih,35,30,38,False
6935,2016-04-28,Disturbed,36,5,40,False
6936,2016-04-28,Blake Shelton,37,1,36,False
6937,2016-04-28,Sia,38,5,39,False
6938,2016-04-28,Kelly Clarkson,39,5,71,False
6939,2016-04-28,Sam Hunt,40,5,35,False
6940,2016-04-28,Chris Brown,41,1,42,False
6941,2016-04-28,Tim McGraw,42,10,37,False
6942,2016-04-28,Kendrick Lamar,43,1,44,False
6943,2016-04-28,Ty Dolla $ign,44,36,55,False
6944,2016-04-28,Cole Swindell,45,41,49,False
6945,2016-04-28,Beyonce,46,6,47,False
6946,2016-04-28,Ed Sheeran,47,1,50,False
6947,2016-04-28,Bebe Rexha,48,48,62,False
6948,2016-04-28,J. Cole,49,2,48,False
6949,2016-04-28,Coldplay,50,4,61,False
6950,2016-04-28,Alessia Cara,51,15,53,False
6951,2016-04-28,Merle Haggard,52,46,46,False
6952,2016-04-28,James Bay,53,38,64,False
6953,2016-04-28,Young Thug,54,14,41,False
6954,2016-04-28,Florida Georgia Line,55,1,54,False
6955,2016-04-28,Halsey,56,4,96,False
6956,2016-04-28,Ellie Goulding,57,7,51,False
6957,2016-04-28,Zakk Wylde,58,58,0,True
6958,2016-04-28,Elle King,59,14,70,False
6959,2016-04-28,One Direction,60,2,43,False
6960,2016-04-28,DJ Snake,61,38,66,False
6961,2016-04-28,Jason Derulo,62,4,56,False
